source_path,label,task,domain,is_unknown,split,regime,dataset,label_name,artifact_index,artifact_key,raw_source_path,raw_artifact_index,feature_model
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/d3357c7e50a486992a259b77.npy,7,classification,cifar100,true,eval,full-open,cifar100,turtle,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2339,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/dc0bc0b793eaaa8d741c0f7f.npy,7,classification,cifar100,true,eval,class-open,cifar100,wolf,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2340,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/fe49d36dc702cd4425fa0d50.npy,7,classification,cifar100,true,eval,full-open,cifar100,wolf,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2340,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/b7e72f589896ddc2be2c59cf.npy,7,classification,cifar100,true,eval,class-open,cifar100,cattle,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2341,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/940e26ebb4e04a2b4fa3ca5f.npy,7,classification,cifar100,true,eval,full-open,cifar100,cattle,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2341,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/7a4f33a8f0de0dfdfeaf4576.npy,7,classification,cifar100,true,eval,class-open,cifar100,cattle,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2342,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/8740ca3daec358e7cdb0732b.npy,7,classification,cifar100,true,eval,full-open,cifar100,cattle,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2342,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/42472c8ee61866b4b538e230.npy,6,classification,cifar100,true,eval,class-open,cifar100,tulip,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2343,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/2e01e18c0623cb07e5369b4d.npy,6,classification,cifar100,true,eval,full-open,cifar100,tulip,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2343,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/41ce4997293570d6ca52856c.npy,7,classification,cifar100,true,eval,class-open,cifar100,rocket,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2344,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/07214afc9d2bc95042b712ee.npy,7,classification,cifar100,true,eval,full-open,cifar100,rocket,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2344,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/beddc20306a69f2530360ebc.npy,7,classification,cifar100,true,eval,class-open,cifar100,rabbit,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2345,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/ca32d7a3f4d65ed09e8e7e4e.npy,7,classification,cifar100,true,eval,full-open,cifar100,rabbit,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2345,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/a6ddc8a537f1fb7ccff0f8eb.npy,7,classification,cifar100,true,eval,class-open,cifar100,whale,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2346,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/9f29e6a4c138ce346859c483.npy,7,classification,cifar100,true,eval,full-open,cifar100,whale,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2346,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/f7b32a01a491b7ae1481daef.npy,6,classification,cifar100,true,eval,class-open,cifar100,snake,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2347,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/9f2388aaec2ef7954fe5053b.npy,6,classification,cifar100,true,eval,full-open,cifar100,snake,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2347,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/a1ae7ae91bc62e0b82612094.npy,5,classification,cifar100,false,eval,source-open,cifar100,bed,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2348,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/df34ea5a00bb8c7d52d8fda5.npy,5,classification,cifar100,false,eval,full-open,cifar100,bed,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2348,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/b1121eb671282532e6f0f8ca.npy,6,classification,cifar100,true,eval,class-open,cifar100,fox,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2349,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/410e819cd4ccbe4c1ae019df.npy,6,classification,cifar100,true,eval,full-open,cifar100,fox,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2349,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/4e79a64d8f7d024174143d9d.npy,6,classification,cifar100,true,eval,class-open,cifar100,skyscraper,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2350,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/951b71fe2ea94544d6ad02dc.npy,6,classification,cifar100,true,eval,full-open,cifar100,skyscraper,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2350,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/fe64f115c475a07e383f0d47.npy,7,classification,cifar100,true,eval,class-open,cifar100,couch,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2351,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/2f8efe647843759a3b0163ad.npy,7,classification,cifar100,true,eval,full-open,cifar100,couch,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2351,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/ea9ffa5a13fde7bfc5da96c4.npy,6,classification,cifar100,true,eval,class-open,cifar100,mouse,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2352,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/c9f0ac827b1fb2b0e930cf1b.npy,6,classification,cifar100,true,eval,full-open,cifar100,mouse,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2352,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/920c3bf50750eaa9bf65fa14.npy,6,classification,cifar100,true,eval,class-open,cifar100,dolphin,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2353,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/c4842748b02041a57084b7ae.npy,6,classification,cifar100,true,eval,full-open,cifar100,dolphin,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2353,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/d43f91b735f7d3074062b735.npy,7,classification,cifar100,true,eval,class-open,cifar100,rocket,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2354,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/41ea27f77ab58374e25ebcec.npy,7,classification,cifar100,true,eval,full-open,cifar100,rocket,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2354,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/700ab99533a78fdccb037b61.npy,7,classification,cifar100,true,eval,class-open,cifar100,pine_tree,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2355,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/7e0626a5116b506642bec15b.npy,7,classification,cifar100,true,eval,full-open,cifar100,pine_tree,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2355,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/81a133d7c38fb545ac67b27c.npy,6,classification,cifar100,true,eval,class-open,cifar100,fox,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2356,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/5476348ba1820c502f0fff64.npy,6,classification,cifar100,true,eval,full-open,cifar100,fox,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2356,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/7f3d097de2ef1e72a521b236.npy,7,classification,cifar100,true,eval,class-open,cifar100,snail,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2357,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/bbb01330d168fd38896052f5.npy,7,classification,cifar100,true,eval,full-open,cifar100,snail,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2357,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/cb3ef98fcefece55c1ed98fe.npy,6,classification,cifar100,true,eval,class-open,cifar100,man,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2358,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/c3a14dfd962d8090fcd76ba5.npy,6,classification,cifar100,true,eval,full-open,cifar100,man,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2358,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/9dddc17fa29739eced2b400f.npy,6,classification,cifar100,true,eval,class-open,cifar100,raccoon,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2359,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/a2685bdcb1d78c6092a9f270.npy,6,classification,cifar100,true,eval,full-open,cifar100,raccoon,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2359,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/398955e12fcfe1b9157c9954.npy,7,classification,cifar100,true,eval,class-open,cifar100,elephant,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2360,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/773e7307bddd0473e5d831d5.npy,7,classification,cifar100,true,eval,full-open,cifar100,elephant,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2360,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/ae522ad4278d723ff356ea86.npy,7,classification,cifar100,true,eval,class-open,cifar100,shark,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2361,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/3f18d59fe9d10123eab80edc.npy,7,classification,cifar100,true,eval,full-open,cifar100,shark,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2361,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/47847a7ea10d11ec4ffe1b3b.npy,7,classification,cifar100,true,eval,class-open,cifar100,television,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2362,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/acba562e702d9e395b9f392e.npy,7,classification,cifar100,true,eval,full-open,cifar100,television,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2362,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/f6b4333bd4d458ed2c16a548.npy,6,classification,cifar100,true,eval,class-open,cifar100,train,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2363,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/e0daf7d3ab08d857cb9812ff.npy,6,classification,cifar100,true,eval,full-open,cifar100,train,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2363,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/7b25fcad8c0c47df2a1d3c36.npy,6,classification,cifar100,true,eval,class-open,cifar100,caterpillar,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2364,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/3ef6ab338550e5490a558e2a.npy,6,classification,cifar100,true,eval,full-open,cifar100,caterpillar,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2364,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/41c6bdcb25e42c6e0928e3f5.npy,6,classification,cifar100,true,eval,class-open,cifar100,bee,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2365,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/c3fd47984763b1df1d415e90.npy,6,classification,cifar100,true,eval,full-open,cifar100,bee,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2365,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/337f34d3a28cc53ae85092fb.npy,6,classification,cifar100,true,eval,class-open,cifar100,kangaroo,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2366,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/2534d0b59be2e7f1cadff9de.npy,6,classification,cifar100,true,eval,full-open,cifar100,kangaroo,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2366,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/26d84976ad014cf2e01b34d5.npy,7,classification,cifar100,true,eval,class-open,cifar100,streetcar,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2367,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/6c97a8ab3bf05eda0cdf56cc.npy,7,classification,cifar100,true,eval,full-open,cifar100,streetcar,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2367,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/c36419ed565c7397eb3f7d45.npy,7,classification,cifar100,true,eval,class-open,cifar100,couch,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2368,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/d254582d6a3aa77a4ebf452e.npy,7,classification,cifar100,true,eval,full-open,cifar100,couch,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2368,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/005bf1505c7818a5f81ec2dc.npy,7,classification,cifar100,true,eval,class-open,cifar100,streetcar,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2369,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/f488d273e9a85e5869d08b58.npy,7,classification,cifar100,true,eval,full-open,cifar100,streetcar,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2369,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/b7817571bf1f09c54aece1ff.npy,6,classification,cifar100,true,eval,class-open,cifar100,possum,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2370,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/b6199841e080e36ba8b13a18.npy,6,classification,cifar100,true,eval,full-open,cifar100,possum,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2370,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/4e1ac33646953d79d4b52551.npy,6,classification,cifar100,true,eval,class-open,cifar100,rose,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2371,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/6c14ad67b3b9b3f772d5f9e7.npy,6,classification,cifar100,true,eval,full-open,cifar100,rose,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2371,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/32f51772720b7ccd0e49e64f.npy,7,classification,cifar100,true,eval,class-open,cifar100,house,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2372,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/3973234d0c2ec977ff09f101.npy,7,classification,cifar100,true,eval,full-open,cifar100,house,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2372,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/c788c071b61f1e7e95b27c8d.npy,6,classification,cifar100,true,eval,class-open,cifar100,skyscraper,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2373,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/1a80e3754fca0ea27ac3cde0.npy,6,classification,cifar100,true,eval,full-open,cifar100,skyscraper,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2373,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/dca20bc144f7435305ac6aef.npy,7,classification,cifar100,true,eval,class-open,cifar100,elephant,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2374,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/c3ea66e49a2db17bd34af6b7.npy,7,classification,cifar100,true,eval,full-open,cifar100,elephant,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2374,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/8063cff477d6a9d08b673a24.npy,0,classification,cifar100,false,eval,source-open,cifar100,apple,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2375,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/12d8cf9b978e48b40c0367d2.npy,0,classification,cifar100,false,eval,full-open,cifar100,apple,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2375,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/295a0d92ebc6819355826388.npy,6,classification,cifar100,true,eval,class-open,cifar100,train,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2376,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/b6fc39c3d42f31a3f88b4bc9.npy,6,classification,cifar100,true,eval,full-open,cifar100,train,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2376,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/9566a6490ba2c112a6d9698d.npy,6,classification,cifar100,true,eval,class-open,cifar100,flatfish,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2377,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/ecfc11229d29c2a8c073bc1d.npy,6,classification,cifar100,true,eval,full-open,cifar100,flatfish,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2377,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/ef6b5e368331084c151e11a1.npy,5,classification,cifar100,false,eval,source-open,cifar100,bed,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2378,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/543f5af7ae4413dc8688b199.npy,5,classification,cifar100,false,eval,full-open,cifar100,bed,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar100/cifar-100-python/test,2378,apple/DFN5B-CLIP-ViT-H-14-378
